_uid_,origin_id,origin_x,origin_y,parkid,destination_id,destination_x,destination_y
"124","371830501001015",-78.642347462892,35.7863979288809,"22",Oakwood Common,-78.63213881696,35.7878610525502
"125","371830501001015",-78.642347462892,35.7863979288809,"110",Nash Square,-78.642675328997,35.7777350642707
"126","371830501001015",-78.642347462892,35.7863979288809,"107",Edna Metz Wells,-78.6553565601995,35.7881516453065
"127","371830501001015",-78.642347462892,35.7863979288809,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"128","371830501001016",-78.6370132974737,35.7853041108553,"22",Oakwood Common,-78.63213881696,35.7878610525502
"129","371830501001016",-78.6370132974737,35.7853041108553,"132",New Bern Place,-78.6354632662129,35.7800577635566
"130","371830501001016",-78.6370132974737,35.7853041108553,"138",Moore Square,-78.6357914989622,35.7775077730582
"131","371830501001016",-78.6370132974737,35.7853041108553,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"132","371830501001016",-78.6370132974737,35.7853041108553,"108",City Cemetery,-78.6312874693512,35.7790634507114
"133","371830501001016",-78.6370132974737,35.7853041108553,"10",Mordecai,-78.6351971826335,35.7958555703911
"134","371830501001016",-78.6370132974737,35.7853041108553,"28",Lane Street,-78.6261220920092,35.7831789971439
"135","371830501001016",-78.6370132974737,35.7853041108553,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"136","371830501001016",-78.6370132974737,35.7853041108553,"201",Market Plaza,-78.6387365990624,35.777261555425
"137","371830501001016",-78.6370132974737,35.7853041108553,"183",John Winters,-78.6313212766575,35.7776123734814
"138","371830501001016",-78.6370132974737,35.7853041108553,"85",Fred Fletcher,-78.6494000908273,35.7925485438552
"139","371830501001016",-78.6370132974737,35.7853041108553,"110",Nash Square,-78.642675328997,35.7777350642707
"140","371830501001017",-78.6353598196855,35.7852509467505,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"141","371830501001017",-78.6353598196855,35.7852509467505,"132",New Bern Place,-78.6354632662129,35.7800577635566
"142","371830501001017",-78.6353598196855,35.7852509467505,"108",City Cemetery,-78.6312874693512,35.7790634507114
"143","371830501001017",-78.6353598196855,35.7852509467505,"44",Halifax,-78.6388283924893,35.7935452317092
"144","371830501001017",-78.6353598196855,35.7852509467505,"138",Moore Square,-78.6357914989622,35.7775077730582
"145","371830501001017",-78.6353598196855,35.7852509467505,"28",Lane Street,-78.6261220920092,35.7831789971439
"146","371830501001017",-78.6353598196855,35.7852509467505,"183",John Winters,-78.6313212766575,35.7776123734814
"147","371830501001017",-78.6353598196855,35.7852509467505,"10",Mordecai,-78.6351971826335,35.7958555703911
"148","371830501001017",-78.6353598196855,35.7852509467505,"42",Oakwood,-78.6241177660321,35.7909297007275
"149","371830501001017",-78.6353598196855,35.7852509467505,"200",Exchange Plaza,-78.6387214126288,35.7775279153207
"150","371830501001017",-78.6353598196855,35.7852509467505,"201",Market Plaza,-78.6387365990624,35.777261555425
"151","371830501001017",-78.6353598196855,35.7852509467505,"87",Tarboro Road,-78.6228569611736,35.7813128628773
"152","371830501001017",-78.6353598196855,35.7852509467505,"161",O'Rorke-Catholic Cemetery,-78.6216783622287,35.7829970496351
"153","371830501001018",-78.6337275331682,35.7853437102593,"136",Mordecai Square,-78.6331193844119,35.7928402478639
"154","371830501001018",-78.6337275331682,35.7853437102593,"108",City Cemetery,-78.6312874693512,35.7790634507114
"155","371830501001018",-78.6337275331682,35.7853437102593,"132",New Bern Place,-78.6354632662129,35.7800577635566
